user_id,falsehood_percentage,average_truth,can_dm,can_media_tag,created_at,default_profile,default_profile_image,description,entities,fast_followers_count,favourites_count,followers_count,friends_count,has_custom_timelines,is_translator,listed_count,location,media_count,name,normal_followers_count,pinned_tweet_ids_str,possibly_sensitive,profile_image_url_https,profile_interstitial_type,screen_name,statuses_count,translator_type,verified,want_retweets,withheld_in_countries,profile_banner_url,url,verified_type,following,protected
77574569,0.6174132417831005,0.3825867582168994,True,False,Sat Sep 26 21:02:31 +0000 2009,False,False,,{'description': {'urls': []}},0.0,6014.0,514.0,270.0,True,False,2.0,"Manaus, Brasil",40.0,Geraldo Soares 🇧🇷,514.0,['1237575022765457408'],False,https://pbs.twimg.com/profile_images/1474486225415417865/8dHH8EMN_normal.jpg,,he_geraldo,4828.0,none,False,False,[],https://pbs.twimg.com/profile_banners/77574569/1633351321,,,,
77790994,0.4485340263187961,0.551465973681204,False,False,Sun Sep 27 17:55:39 +0000 2009,False,False,"ADM do projeto Tricolor On The Rock.
Podcast: #TOTRCast 
YouTube: @TricolorOnTheRock","{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'totr.com.br/blog-do-guine', 'expanded_url': 'http://totr.com.br/blog-do-guine', 'url': 'https://t.co/Kaw4rWYTzS', 'indices': [0, 23]}]}}",0.0,169256.0,8924.0,6934.0,True,False,48.0,Brasil,9298.0,Guine ™,8924.0,['1781666127275245990'],False,https://pbs.twimg.com/profile_images/1745865337436811264/Q9CGywHM_normal.jpg,,Guine_SPFC,270916.0,none,False,False,[],https://pbs.twimg.com/profile_banners/77790994/1662172980,https://t.co/Kaw4rWYTzS,,,
80306410,0.7029019861171643,0.2970980138828357,False,False,Tue Oct 06 13:50:09 +0000 2009,False,False,Jornalista,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'blogmiltonneves.uol.com.br', 'expanded_url': 'http://blogmiltonneves.uol.com.br', 'url': 'https://t.co/ZrZMJIZsPB', 'indices': [0, 23]}]}}",0.0,249967.0,2444491.0,28917.0,True,False,4938.0,"São Paulo, Brasil",51653.0,Milton Neves,2444491.0,[],False,https://pbs.twimg.com/profile_images/1750744983009644544/xDJX3hTF_normal.jpg,,Miltonneves,473898.0,none,False,False,[],https://pbs.twimg.com/profile_banners/80306410/1680472812,https://t.co/ZrZMJIZsPB,,,
84150343,0.8792299628257751,0.1207700371742248,True,True,Wed Oct 21 20:06:44 +0000 2009,True,False,"• Shitcoin flipper since '19
• On the road to $100M wealth
• Not financial advicer
• Looking for the next x10 NFT / Meme / Defi 

DM for Business Enquiries💰",{'description': {'urls': []}},0.0,27589.0,63149.0,905.0,True,False,559.0,DM is open,3705.0,🦧Mr. APE aka GEM Hunter💎,63149.0,['1747243365312454762'],False,https://pbs.twimg.com/profile_images/1387316875923755010/Dh-X-o8d_normal.jpg,,deg_ape,22984.0,none,False,False,[],https://pbs.twimg.com/profile_banners/84150343/1619597638,,,,
84361799,0.7012205097070408,0.2987794902929592,True,True,Thu Oct 22 16:17:26 +0000 2009,False,False,,{'description': {'urls': []}},0.0,7647.0,252.0,604.0,True,False,1.0,Rio de Janeiro,615.0,Daniel Araujo,252.0,[],False,https://pbs.twimg.com/profile_images/1503176432997920769/J56xKmw4_normal.jpg,,Dani_Araujo90,12487.0,none,False,False,[],https://pbs.twimg.com/profile_banners/84361799/1655922296,,,,
84387474,0.5683882186601225,0.4316117813398775,True,True,Thu Oct 22 18:22:10 +0000 2009,False,False,"🎓Administrador de Empresas com Hab. em Com. Exterior. 
🎓Pós Graduação Logística UFU 
🎓HEADHUNTER Executiv 
Instagram: @horacioneto13 🇧🇷🏍️😇 🔴⚫","{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'facebook.com/horaciogibi', 'expanded_url': 'http://facebook.com/horaciogibi', 'url': 'https://t.co/cA0BnyJn0j', 'indices': [0, 23]}]}}",0.0,67116.0,1092.0,1092.0,True,False,6.0,CATALAO GOIAS,3981.0,Horácio Neto,1092.0,['1443230472339959810'],False,https://pbs.twimg.com/profile_images/469490812888174593/AtnAGdNr_normal.jpeg,,horacioneto13,63433.0,none,False,False,[],https://pbs.twimg.com/profile_banners/84387474/1407563279,https://t.co/cA0BnyJn0j,,,
86721541,0.9080710185166352,0.0919289814833647,True,False,Sun Nov 01 13:28:01 +0000 2009,True,False,,{'description': {'urls': []}},0.0,58604.0,789.0,3248.0,True,False,0.0,,8839.0,Ronaldo Martins 🚩,789.0,['1409325571876831235'],False,https://pbs.twimg.com/profile_images/1630031421929668615/mNWwduQ8_normal.jpg,,rmespindola,49554.0,none,False,False,[],,,,,
88079934,0.5491235211957246,0.4508764788042754,True,True,Sat Nov 07 01:08:43 +0000 2009,False,False,"Atlético, conservador, faixa-preta, jornalista, cinegrafista, editor de jornais e revistas. Web Designer, ilustrador. Crio logomarca. Vídeo Maker. Pai e Avô.","{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'brasilparalelo.com.br/artigos/quem-e…', 'expanded_url': 'https://www.brasilparalelo.com.br/artigos/quem-e-jair-bolsonaro', 'url': 'https://t.co/SnQvdEUDAG', 'indices': [0, 23]}]}}",0.0,8926.0,1562.0,1486.0,True,False,2.0,Brasil,2084.0,🔰 Destro 🇧🇷✨,1562.0,['1685478106860036096'],False,https://pbs.twimg.com/profile_images/1652317965570670592/bkjyMP-W_normal.jpg,,Destro_Patriota,8983.0,none,False,False,[],https://pbs.twimg.com/profile_banners/88079934/1682778299,https://t.co/SnQvdEUDAG,,,
89007596,0.8414977167333876,0.1585022832666124,True,False,Tue Nov 10 19:59:29 +0000 2009,False,False,"PATRIOTA Gremista Campeão do Mundo, Vigilante, Gabrielense. SDV ENTÃO SIGAM ME OS CONSERVADORES.",{'description': {'urls': []}},0.0,107407.0,3055.0,2768.0,True,False,4.0,São gabriel - RS,3129.0,🇧🇷 FERNANDO 🇧🇷 IMORTAL 1903,3055.0,['1448108442233737216'],False,https://pbs.twimg.com/profile_images/1699776956403699712/k8P249UW_normal.jpg,,Fernando1903Gre,117720.0,none,False,False,[],https://pbs.twimg.com/profile_banners/89007596/1696972513,,,,
89269702,0.3594711169134825,0.6405288830865175,False,False,Wed Nov 11 20:08:22 +0000 2009,False,False,"Comunicação social - Publicidade - Cine documentário urbano  

Político não é herói!",{'description': {'urls': []}},0.0,33327.0,58661.0,57967.0,True,False,39.0,Brasil,4375.0,Alex.M.A,58661.0,['1780024119855055213'],False,https://pbs.twimg.com/profile_images/1766477201900269568/fm3jmrXa_normal.jpg,,eusouoDoc,38963.0,none,False,False,[],https://pbs.twimg.com/profile_banners/89269702/1709993280,,,,
92642688,0.9317870438098907,0.0682129561901092,False,True,Wed Nov 25 23:57:52 +0000 2009,True,False,"Dios, Patria, Libertad y Democracia",{'description': {'urls': []}},0.0,21001.0,1182.0,1769.0,True,False,16.0,Planet Earth,5081.0,FREEDOM 🇺🇦🇺🇸🇮🇱🇨🇴🇦🇷,1182.0,['1726352184474783831'],False,https://pbs.twimg.com/profile_images/832267491518869505/AE3PhZb__normal.jpg,,freedom_09_12,36596.0,none,False,False,[],https://pbs.twimg.com/profile_banners/92642688/1706199644,,,,
94095262,0.616526270763845,0.3834737292361549,True,False,Wed Dec 02 14:01:31 +0000 2009,False,False,"Chorar não é sinônimo de fraqueza, tão pouco o riso seja sinônimo de felicidade. Adilson","{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'twitter.com/@adilson467', 'expanded_url': 'https://twitter.com/@adilson467', 'url': 'https://t.co/ap5gUlxAvI', 'indices': [0, 23]}]}}",0.0,93664.0,2127.0,2144.0,True,False,6.0,"Carolina do Norte, USA",279.0,🇧🇷Adilson 🇧🇷,2127.0,[],False,https://pbs.twimg.com/profile_images/1613124760333860864/d7A3JvkS_normal.jpg,,adilson467,30827.0,none,False,False,[],https://pbs.twimg.com/profile_banners/94095262/1599677996,https://t.co/ap5gUlxAvI,,,
105509335,0.8689022865710836,0.1310977134289164,False,False,Sat Jan 16 15:26:55 +0000 2010,False,False,"Turismólogo, militante social, torcedor do Sport Club do Recife, Servidor Público do Acre, membro do SINTEGESP AC...",{'description': {'urls': []}},0.0,126661.0,3543.0,4741.0,True,False,3.0,Rio Branco/AC,42.0,Alan Dantas,3543.0,[],False,https://pbs.twimg.com/profile_images/906368189604515840/v3MQWrqW_normal.jpg,,alancartaxo,16575.0,none,False,False,[],,,,,
107042743,0.7506215775944293,0.2493784224055707,False,True,Thu Jan 21 11:52:29 +0000 2010,True,False,,{'description': {'urls': []}},0.0,7885.0,497.0,905.0,True,False,0.0,Brasil,281.0,Cadê?🚩🇧🇷🚩,497.0,[],False,https://pbs.twimg.com/profile_images/1270349838/Sem_t_tulo-1_normal.jpg,,scoutto,4128.0,none,False,False,[],,,,,
107124119,0.5004765215620864,0.4995234784379135,False,True,Thu Jan 21 16:30:30 +0000 2010,False,False,"Canal de notícias, esporte, política, justiça, economia e opinião.","{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'brazilurgente.com.br', 'expanded_url': 'https://brazilurgente.com.br/', 'url': 'https://t.co/s5rbfyyEx9', 'indices': [0, 23]}]}}",0.0,1469.0,8894.0,7238.0,False,False,127.0,Goiânia,23557.0,Brazil Urgente,8894.0,['1612495241650573324'],False,https://pbs.twimg.com/profile_images/1351947092781051907/AkgYv8T-_normal.jpg,,BrazilUrgente,263845.0,none,False,False,[],https://pbs.twimg.com/profile_banners/107124119/1611164534,https://t.co/s5rbfyyEx9,,,
109770017,0.7110659331083298,0.2889340668916702,False,False,Sat Jan 30 05:42:22 +0000 2010,False,False,"Orgulloso de ser venezolano, nada que ver con la izquierda, conservador. Ingeniero, UCV.",{'description': {'urls': []}},0.0,6173.0,60969.0,16662.0,False,False,4.0,"Fort Lauderdale, FL",6982.0,Miguel Truzman,60969.0,['1093261796079742991'],False,https://pbs.twimg.com/profile_images/1653236274218631174/ZALTzd17_normal.jpg,,mtruzmanp,97696.0,none,False,False,[],https://pbs.twimg.com/profile_banners/109770017/1511528582,,,,
110811737,0.7186481206758449,0.281351879324155,False,True,Tue Feb 02 21:22:03 +0000 2010,False,False,Jornalista multimídia - Influencer - Instagram:- @hugueneybisneto,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'hugueneybisneto.com.br', 'expanded_url': 'http://hugueneybisneto.com.br', 'url': 'https://t.co/OVayrIk6PG', 'indices': [0, 23]}]}}",0.0,2644.0,2953.0,444.0,True,False,52.0,Über Land/Brasil,17524.0,Hugueney Bisneto,2953.0,[],False,https://pbs.twimg.com/profile_images/1349795352099115009/Pfb1x646_normal.jpg,,carloshugueney,128397.0,none,False,False,[],https://pbs.twimg.com/profile_banners/110811737/1598280444,https://t.co/OVayrIk6PG,,,
119762492,0.5314187705275956,0.4685812294724044,False,False,Thu Mar 04 15:34:33 +0000 2010,False,False,"City Portal há 14 anos no ar, prestando informação com transparência e verdade. 
@luci_sciascia 🇧🇷asil👊",{'description': {'urls': []}},0.0,65302.0,4194.0,3946.0,True,False,6.0,United States,2550.0,City Portal,4194.0,[],False,https://pbs.twimg.com/profile_images/1201368496933879809/XsOcr_BT_normal.jpg,,cityportalsp,80050.0,none,False,False,[],https://pbs.twimg.com/profile_banners/119762492/1592886824,,,,
120751204,0.7522827699009714,0.2477172300990285,False,False,Sun Mar 07 12:38:10 +0000 2010,False,False,"Fé em Deus + JUSTIÇA, ética, transparência, eficiência e meritocracia nas instituições públicas; aos contra os VALORES REPUBLICANOS, TOLERÂNCIA ZERO!","{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'ppvnlima.wordpress.com', 'expanded_url': 'http://ppvnlima.wordpress.com/', 'url': 'https://t.co/gIUWY0dbNZ', 'indices': [0, 23]}]}}",0.0,35010.0,1603.0,2479.0,True,False,3.0,RJ,10661.0,PP🇧🇷 Deus acima de todos!,1603.0,['1744558084020715855'],False,https://pbs.twimg.com/profile_images/1576366241329172480/fKXXO-BS_normal.jpg,,PPVNLima,79132.0,none,False,False,[],https://pbs.twimg.com/profile_banners/120751204/1353700760,https://t.co/gIUWY0dbNZ,,,
125959599,0.6752626654269989,0.3247373345730011,False,False,Wed Mar 24 11:59:48 +0000 2010,False,False,"Sou de Direita,Católica e a favor da Família! 🇧🇷♥️🇩🇪Sou a favor do ser Humano, da Educação e do Trabalho!Não me coloquem em Listas!PFv.",{'description': {'urls': []}},0.0,223060.0,4230.0,5056.0,False,False,1.0,Cam.das Arvores-Salvador-Bahia,2129.0,🌺✨Monika Hartelt✨🌺#GoBolsonaroMundial,4230.0,[],False,https://pbs.twimg.com/profile_images/1650265244483084290/Bizfppi4_normal.jpg,,monikahartelt,44706.0,none,False,False,[],https://pbs.twimg.com/profile_banners/125959599/1622511973,,,,
131963407,0.6291130663827061,0.3708869336172938,False,True,Sun Apr 11 22:03:59 +0000 2010,False,False,"Aperfeiçoando, dia a dia, a Arte de Aborrecer as Pessoas...",{'description': {'urls': []}},0.0,13506.0,355.0,599.0,False,False,3.0,"Vitória - ES, Brazil",428.0,🐸 Motoboy da Treta 🇧🇷,355.0,[],False,https://pbs.twimg.com/profile_images/1257112955331756032/Ql0Edv4D_normal.jpg,,Supertramp68,30483.0,none,False,False,[],https://pbs.twimg.com/profile_banners/131963407/1588554340,,,,
134300616,0.7033831963688135,0.2966168036311865,True,True,Sun Apr 18 01:40:48 +0000 2010,False,False,"Gay, porque sim.

Anti macartismo woke!","{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'youtube.com/juliomarinho', 'expanded_url': 'http://youtube.com/juliomarinho', 'url': 'https://t.co/BjQfw10Ydz', 'indices': [0, 23]}]}}",0.0,51406.0,2968.0,443.0,True,False,25.0,Rio de Janeiro,8517.0,Julio Marinho (veja meu fixado) 🏳️🏳️‍🌈,2968.0,['1271455449477455877'],False,https://pbs.twimg.com/profile_images/1686449596187164677/TQzzGUCS_normal.jpg,,JulioMarinho,107478.0,none,False,False,[],https://pbs.twimg.com/profile_banners/134300616/1665577155,https://t.co/BjQfw10Ydz,,,
135689007,0.8099642151833645,0.1900357848166355,False,True,Thu Apr 22 01:01:05 +0000 2010,False,False,https://t.co/Iapa6bECLx…,"{'description': {'urls': [{'display_url': 'facebook.com/PoluicaoSonora', 'expanded_url': 'http://facebook.com/PoluicaoSonora', 'url': 'https://t.co/Iapa6bECLx', 'indices': [0, 23]}]}, 'url': {'urls': [{'display_url': 'facebook.com/jairo.moraes.73', 'expanded_url': 'http://www.facebook.com/jairo.moraes.73', 'url': 'https://t.co/pyQD55Ypy4', 'indices': [0, 23]}]}}",0.0,238752.0,2072.0,1828.0,True,False,2.0,Campinas,9111.0,Jairo Moraes,2072.0,['1646341152621178880'],False,https://pbs.twimg.com/profile_images/724707717470916608/j_TpvE0N_normal.jpg,,Jairovpm,209390.0,none,False,False,[],https://pbs.twimg.com/profile_banners/135689007/1356294999,https://t.co/pyQD55Ypy4,,,
137934405,0.7353730608910237,0.2646269391089763,False,False,Wed Apr 28 05:05:47 +0000 2010,False,False,,{'description': {'urls': []}},0.0,10573.0,3156.0,2876.0,False,False,9.0,RS - Brasil,373.0,Mateus Benites,3156.0,[],False,https://pbs.twimg.com/profile_images/1746203607572115456/pcV5BuS4_normal.jpg,,mateusbenites_,122582.0,none,False,False,[],https://pbs.twimg.com/profile_banners/137934405/1696186862,,,,
141817380,0.6439023927086964,0.3560976072913036,False,True,Sun May 09 03:58:23 +0000 2010,False,False,"New Album, FUNK GENERATION 🎛️🔥 Listen now  https://t.co/19czvSzn5J","{'description': {'urls': [{'display_url': 'Anitta.lnk.to/FunkGeneration', 'expanded_url': 'https://Anitta.lnk.to/FunkGeneration', 'url': 'https://t.co/19czvSzn5J', 'indices': [43, 66]}]}, 'url': {'urls': [{'display_url': 'Anitta.lnk.to/FunkGeneration', 'expanded_url': 'https://Anitta.lnk.to/FunkGeneration', 'url': 'https://t.co/19czvSzn5J', 'indices': [0, 23]}]}}",0.0,3576.0,19522221.0,795.0,True,False,3317.0,,10461.0,Anitta,19522221.0,['1783708230004162641'],False,https://pbs.twimg.com/profile_images/1780263589116334080/Z-EqGtdE_normal.jpg,,Anitta,54760.0,regular,False,False,[],https://pbs.twimg.com/profile_banners/141817380/1713373807,https://t.co/19czvSzn5J,,,
150403078,0.6096208117902279,0.3903791882097721,False,True,Mon May 31 21:13:56 +0000 2010,True,False,,{'description': {'urls': []}},0.0,75206.0,491.0,688.0,True,False,0.0,,385.0,Galvão 🇧🇷,491.0,[],False,https://pbs.twimg.com/profile_images/869693799005659137/duYk4rI3_normal.jpg,,juliogalv,14197.0,none,False,False,[],,,,,
155342172,0.9709625840187072,0.0290374159812927,False,True,Sun Jun 13 21:49:15 +0000 2010,True,False,Me quieres conocer? googleame,{'description': {'urls': []}},0.0,4845.0,226300.0,9877.0,True,False,605.0,,11457.0,Mario Di Costanzo,226300.0,[],False,https://pbs.twimg.com/profile_images/1065392585705959424/VMW2VCGF_normal.jpg,,mario_dico50,45153.0,none,False,False,[],https://pbs.twimg.com/profile_banners/155342172/1635738582,,,,
155447912,0.8653701669894732,0.1346298330105267,True,False,Mon Jun 14 04:47:03 +0000 2010,False,False,"Linha de frente das minhas próprias lutas. 👊Falo sobre Vasco, futebol em geral e MKT esportivo.","{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'Instagram.com/guineto3', 'expanded_url': 'http://Instagram.com/guineto3', 'url': 'https://t.co/t2dFmuherh', 'indices': [0, 23]}]}}",0.0,32911.0,20918.0,1596.0,True,False,102.0,Rio de Janeiro,1310.0,Gui Neto,20918.0,[],False,https://pbs.twimg.com/profile_images/1565076979388481539/29Qh1pmL_normal.jpg,,GuiNeto3,15839.0,none,False,False,[],https://pbs.twimg.com/profile_banners/155447912/1710533120,https://t.co/t2dFmuherh,,,
157699055,0.4095703558414243,0.5904296441585757,True,True,Sun Jun 20 15:59:38 +0000 2010,False,False,"Pai do Fabricio e do Pedro Henrique,  téc.em agropecuária  EAFS-PB 98,Formado em Ciências exatas FAFOPST-PE 2005 e atualmente SGT da PM-PB.",{'description': {'urls': []}},0.0,4684.0,202.0,1764.0,True,False,3.0,juru-PB,44.0,Djay Martins 🚓👮🏻⚫️⚪️🦅,202.0,[],False,https://pbs.twimg.com/profile_images/1772313871593697280/ggAprJTl_normal.jpg,,Djaymartins,1469.0,none,False,False,[],https://pbs.twimg.com/profile_banners/157699055/1626989707,,,,
159556308,0.3519034111244685,0.6480965888755315,True,False,Fri Jun 25 18:20:22 +0000 2010,False,False,PSICÓLOGA AUTÔNOMA,{'description': {'urls': []}},0.0,8170.0,106.0,101.0,True,False,0.0,"Rio de Janeiro, Brazil",721.0,2015janerodrigues@gmail.com,106.0,['1129476194200674304'],False,https://pbs.twimg.com/profile_images/1265019227850801152/W-AP8UTU_normal.jpg,,Jane_GRodrigues,3584.0,none,False,False,[],https://pbs.twimg.com/profile_banners/159556308/1564682953,,,,
159661161,0.7017363492900935,0.2982636507099064,False,True,Sat Jun 26 00:42:51 +0000 2010,True,False,Have corage 💞Be kind 💞God bless us 🙏,{'description': {'urls': []}},0.0,76579.0,3638.0,4834.0,True,False,1.0,"Balneário Camboriú, Brasil",270.0,Mari🇧🇷,3638.0,[],False,https://pbs.twimg.com/profile_images/950467740409753600/h4uSQlX2_normal.jpg,,mpurga,82275.0,none,False,False,[],https://pbs.twimg.com/profile_banners/159661161/1558299659,,,,
168250570,0.7016319698469045,0.2983680301530955,True,False,Sun Jul 18 20:51:33 +0000 2010,True,False,"Combatente a Corrupção, inimigo n° 1 da esquerda, preparado pro combate.","{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'wwww.com.br', 'expanded_url': 'http://www.wwww.com.br', 'url': 'https://t.co/QFWTWxmzGR', 'indices': [0, 23]}]}}",0.0,82991.0,7526.0,8281.0,True,False,1.0,"São Bernardo do Campo, Brasil",1633.0,Martin Mito,7526.0,['1578093928754053136'],False,https://pbs.twimg.com/profile_images/1717571295972323328/49xzacjR_normal.jpg,,catadinha,71618.0,none,False,False,[],https://pbs.twimg.com/profile_banners/168250570/1645925763,https://t.co/QFWTWxmzGR,,,
172674515,0.985516831278801,0.014483168721199,False,True,Fri Jul 30 08:49:06 +0000 2010,True,False,,{'description': {'urls': []}},0.0,17883.0,62.0,258.0,True,False,1.0,"Recife, Brazil",480.0,biduMandias,62.0,[],False,https://pbs.twimg.com/profile_images/1758887760738312192/-uMJNInB_normal.jpg,,biduMandias,6782.0,none,False,False,[],,,,,
174793149,0.7977748528907174,0.2022251471092826,False,False,Wed Aug 04 20:59:25 +0000 2010,False,False,Gestão de Conteúdo no @vascodagama. Contato por carlos.gregorio@vasco.com.br,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'instagram.com/carlosgregjr/', 'expanded_url': 'https://www.instagram.com/carlosgregjr/', 'url': 'https://t.co/550bEpy319', 'indices': [0, 23]}]}}",0.0,11719.0,15518.0,1770.0,True,False,69.0,Rio de Janeiro,659.0,Carlos Gregorio Jr,15518.0,[],False,https://pbs.twimg.com/profile_images/1213102593544794112/PlusY4I0_normal.jpg,,CarlosGregJr,39159.0,none,False,False,[],https://pbs.twimg.com/profile_banners/174793149/1589479930,https://t.co/550bEpy319,,,
178089411,0.9955158531665802,0.0044841468334198,False,True,Fri Aug 13 21:09:31 +0000 2010,True,False,"Filósofa, profesora universitaria y luchadora por un país democrático. Miembro Principal de la Comisión Nacional de Primaria 2023.",{'description': {'urls': []}},0.0,3914.0,91643.0,1148.0,True,False,105.0,"Caracas, Venezuela",1113.0,Corina Yoris,91643.0,[],False,https://pbs.twimg.com/profile_images/1772702803397349376/aR2sQFwR_normal.jpg,,yorisvillasana,13974.0,none,False,False,[],https://pbs.twimg.com/profile_banners/178089411/1464191950,,,,
182547309,0.8624049662418353,0.1375950337581647,True,False,Tue Aug 24 21:18:51 +0000 2010,False,False,setorista do Flamengo no @geglobo!,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'ge.globo.com/futebol/times/…', 'expanded_url': 'https://ge.globo.com/futebol/times/flamengo/', 'url': 'https://t.co/eJcpQdCalc', 'indices': [0, 23]}]}}",0.0,20136.0,25601.0,1028.0,True,False,141.0,,1499.0,Letícia Marques,25601.0,[],False,https://pbs.twimg.com/profile_images/1720154889769127936/5xY3bmJB_normal.jpg,,soyyleticia,87795.0,none,False,False,[],https://pbs.twimg.com/profile_banners/182547309/1629241325,https://t.co/eJcpQdCalc,,,
183302729,0.5957224808516912,0.4042775191483088,True,True,Thu Aug 26 17:32:52 +0000 2010,True,False,"'No inferno os lugares mais quentes são reservados àqueles que escolheram a neutralidade em tempo de crise.'

Dante Alighieri",{'description': {'urls': []}},0.0,53862.0,805.0,907.0,False,False,0.0,,1863.0,Tio Sam2️⃣2️⃣ #FechadoComBolsonaro,805.0,[],False,https://pbs.twimg.com/profile_images/1265388744909246464/bL-B7P28_normal.jpg,,sambalzac,15898.0,none,False,False,[],https://pbs.twimg.com/profile_banners/183302729/1595589289,,,,
184050117,0.5925033947124201,0.4074966052875799,True,True,Sat Aug 28 15:23:52 +0000 2010,True,False,Brasil acima de tudo; Deus acima de todos!,{'description': {'urls': []}},0.0,1363.0,22.0,248.0,False,False,0.0,,32.0,Regina Viegas,22.0,[],False,https://pbs.twimg.com/profile_images/926840564208820224/C9NwJWRK_normal.jpg,,viegasregina,1260.0,none,False,False,[],,,,,
185954590,0.548100506215213,0.451899493784787,False,False,Thu Sep 02 06:46:43 +0000 2010,False,False,"🙄SÓ JESUS NA CAUSA.🙄
🇧🇷HOMENS QUE SÃO HOMENS DE VERDADE NÃO SE VENDEM POR NADA.
HOMENS QUE SÃO HOMENS DE FATO, CULTIVAM VALORES.🇧🇷",{'description': {'urls': []}},0.0,60873.0,18159.0,19905.0,True,False,7.0,"Paranaguá, Brasil",21598.0,"EU ROBÔ, kunçeieiro (OFICIAL) 我偷 SHALOM☺️",18159.0,['1311035863812505600'],False,https://pbs.twimg.com/profile_images/1455579889508233228/vmLOFTJz_normal.jpg,,Edsonline2002,45352.0,none,False,False,[],https://pbs.twimg.com/profile_banners/185954590/1582424918,,,,
187214305,0.9440605044364928,0.055939495563507,True,True,Sun Sep 05 16:03:19 +0000 2010,True,False,"Public Administrator | i-Escalate Tweets | i-Love Memes | i-Read, i-Think, & i-Comment👌 Retweets not Endorsements| DM for collaboration | Arsenal Forever💘",{'description': {'urls': []}},0.0,57045.0,12667.0,4571.0,True,False,18.0,Planet Earth🌏,10553.0,Christian C.🌷,12667.0,['1702282844611944953'],False,https://pbs.twimg.com/profile_images/1719439536361529344/k7A6i1Ga_normal.jpg,,omorogiec,44531.0,none,False,False,[],https://pbs.twimg.com/profile_banners/187214305/1664880096,,,,
197103188,0.827731084699432,0.1722689153005679,True,True,Thu Sep 30 17:18:02 +0000 2010,False,False,"Perfil Oficial de um brasileiro conservador,espiritualista e contra qualquer tipo de censura, ditadura e atos ANTI-DEMOCRATICOS!","{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'ufc.com.br/fighter', 'expanded_url': 'http://www.ufc.com.br/fighter', 'url': 'https://t.co/0je6Q8KfVZ', 'indices': [0, 23]}]}}",0.0,23450.0,2186.0,5010.0,True,False,2.0,EUA 🇺🇲,1566.0,DEMOCRACIA URGENTE! 🇧🇷,2186.0,['1591944473654837256'],False,https://pbs.twimg.com/profile_images/1773056343311532032/U6fWSHB__normal.jpg,,MPatresi,36908.0,none,False,False,[],https://pbs.twimg.com/profile_banners/197103188/1674647872,https://t.co/0je6Q8KfVZ,,,
201121333,0.8361671189467113,0.1638328810532887,False,True,Mon Oct 11 03:40:10 +0000 2010,True,False,,{'description': {'urls': []}},0.0,915.0,15.0,182.0,True,False,0.0,"Nazaré, Brasil",395.0,silveira,15.0,[],False,https://pbs.twimg.com/profile_images/1131526951330557952/nZH2ZByP_normal.jpg,,boosterze44,1630.0,none,False,False,[],,,,,
201336021,0.3345249210775364,0.6654750789224636,False,True,Mon Oct 11 16:39:22 +0000 2010,False,False,-Direito por ódio - Noivo da mulher mais incrível do mundo -Observo Pombos -assisto documentários sobre extraterrestres e desde 1994 decepcionando pessoas.,{'description': {'urls': []}},0.0,17877.0,210.0,653.0,True,False,0.0,"Califórnia, USA",531.0,Maikon,210.0,[],True,https://pbs.twimg.com/profile_images/1762508246550536192/r46_OlaG_normal.jpg,,maikoonsiqueira,20243.0,none,False,False,[],https://pbs.twimg.com/profile_banners/201336021/1444959693,,,,
202861404,0.6783638008304739,0.3216361991695261,False,True,Fri Oct 15 00:13:44 +0000 2010,False,False,,{'description': {'urls': []}},0.0,7581.0,191.0,361.0,True,False,1.0,"niteroi, rj",601.0,marcia dias,191.0,[],False,https://pbs.twimg.com/profile_images/1452427928277561351/32BsmomV_normal.jpg,,marcia_ds,4011.0,none,False,False,[],https://pbs.twimg.com/profile_banners/202861404/1382993721,,,,
204575279,0.1669901096136999,0.8330098903863001,True,False,Tue Oct 19 00:38:57 +0000 2010,False,False,Não me chame,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'instagram.com/jh_c33/', 'expanded_url': 'http://instagram.com/jh_c33/', 'url': 'https://t.co/lN4PXy6S5l', 'indices': [0, 23]}]}}",0.0,8142.0,486.0,210.0,True,False,1.0,Florianópolis - Canceriano,1734.0,🇵🇸Kitsune soviética,486.0,[],False,https://pbs.twimg.com/profile_images/1691069615357538304/opJfJojd_normal.jpg,,Gothic_suave,23383.0,none,False,False,[],https://pbs.twimg.com/profile_banners/204575279/1652059365,https://t.co/lN4PXy6S5l,,,
